participant,load,region,measure,contrast,balanced_contrast_mean,resample_sd,resample_ci2_5,resample_ci97_5
VP017,2,Parietal,sensitivity__mse__scale2,2T_minus_2NT,-0.012602805004802552,0.01713200713252728,-0.04387841047932342,0.02156707381787757
VP017,2,Parietal,sensitivity__mse__scale3,2T_minus_2NT,-0.027069430117373162,0.02058525736479294,-0.06687856950560522,0.012130031720120447
VP017,2,Parietal,sensitivity__mse__scale4,2T_minus_2NT,-0.015172297539225799,0.020839482458819076,-0.055336028025849936,0.025808954617338113
VP017,2,Parietal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP017,2,Temporal,entropy__sample_entropy,2T_minus_2NT,-0.013508050758785086,0.012757529836166565,-0.038599663746144555,0.011450119714057025
VP017,2,Temporal,entropy__mse,2T_minus_2NT,0.0026046215166681055,0.01829002816720151,-0.033094335230545724,0.03710279304337716
VP017,2,Temporal,sensitivity__mse__scale1,2T_minus_2NT,-0.013508050758785086,0.012757529836166565,-0.038599663746144555,0.011450119714057025
VP017,2,Temporal,sensitivity__mse__scale2,2T_minus_2NT,-0.056949142642048686,0.0219450302665295,-0.09893225528163736,-0.013226943396287475
VP017,2,Temporal,sensitivity__mse__scale3,2T_minus_2NT,0.06821339605719232,0.03285549014287339,0.0038154775905640606,0.1345429957512729
VP017,2,Temporal,sensitivity__mse__scale4,2T_minus_2NT,-0.014107253832612698,0.03864480157625969,-0.08702203756440248,0.05666056742979044
VP017,2,Temporal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP017,2,WholeBrain,entropy__sample_entropy,2T_minus_2NT,-0.014190382230213884,0.01201555984961034,-0.03801502217160793,0.008183931468987776
VP017,2,WholeBrain,entropy__mse,2T_minus_2NT,-0.026870987604379577,0.014451799697936802,-0.05567744172397891,0.0005318200431676868
VP017,2,WholeBrain,sensitivity__mse__scale1,2T_minus_2NT,-0.014190382230213884,0.01201555984961034,-0.03801502217160793,0.008183931468987776
VP017,2,WholeBrain,sensitivity__mse__scale2,2T_minus_2NT,-0.025057425088829143,0.01739572564468714,-0.05959335669619227,0.008014965033373863
VP017,2,WholeBrain,sensitivity__mse__scale3,2T_minus_2NT,-0.03782244957551959,0.01785476921508112,-0.0765698307433468,-0.0058086042722871765
VP017,2,WholeBrain,sensitivity__mse__scale4,2T_minus_2NT,-0.03185504858625828,0.016863072156219978,-0.06428445347767128,0.00128076657547349
VP017,2,WholeBrain,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP017,3,Central,entropy__sample_entropy,3T_minus_3NT,0.011311199953076473,0.013134602184161463,-0.014724330831985865,0.03607047603227829
VP017,3,Central,entropy__mse,3T_minus_3NT,0.025365748159889585,0.017448916109874764,-0.009584991467287678,0.058450728670318516
VP017,3,Central,sensitivity__mse__scale1,3T_minus_3NT,0.011311199953076473,0.013134602184161463,-0.014724330831985865,0.03607047603227829
VP017,3,Central,sensitivity__mse__scale2,3T_minus_3NT,0.040148590306831135,0.02081918374620572,-0.002648370293752683,0.0803863063096714
VP017,3,Central,sensitivity__mse__scale3,3T_minus_3NT,0.04685557153204078,0.028924924372317848,-0.011977865089462419,0.10085043813618821
VP017,3,Central,sensitivity__mse__scale4,3T_minus_3NT,0.012616741066600766,0.03533375553282724,-0.05748072282237648,0.07943926888208401
VP017,3,Central,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP017,3,Frontal,entropy__sample_entropy,3T_minus_3NT,-0.017217142298951146,0.01653131788558587,-0.049917983900278094,0.013793102516581078
VP017,3,Frontal,entropy__mse,3T_minus_3NT,-0.029347649282667573,0.024342226687949,-0.07704804483933728,0.01860742571321611
VP017,3,Frontal,sensitivity__mse__scale1,3T_minus_3NT,-0.017217142298951146,0.01653131788558587,-0.049917983900278094,0.013793102516581078
VP017,3,Frontal,sensitivity__mse__scale2,3T_minus_3NT,-0.03130365274922106,0.026887312377209538,-0.08275167015697452,0.018389989741596533
VP017,3,Frontal,sensitivity__mse__scale3,3T_minus_3NT,-0.041798294592891035,0.028946429552057586,-0.10191460727741106,0.014161044816516607
VP017,3,Frontal,sensitivity__mse__scale4,3T_minus_3NT,-0.028023966428918357,0.02982105137583584,-0.0851162419447031,0.031020608046125966
VP017,3,Frontal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP017,3,Occipital,entropy__sample_entropy,3T_minus_3NT,0.006790574316112002,0.013513968361973116,-0.018742016304007063,0.03249291702867652
VP017,3,Occipital,entropy__mse,3T_minus_3NT,-0.026021484386759816,0.01596393830968939,-0.05700195383352096,0.003119785645922876
VP017,3,Occipital,sensitivity__mse__scale1,3T_minus_3NT,0.006790574316112002,0.013513968361973116,-0.018742016304007063,0.03249291702867652
VP017,3,Occipital,sensitivity__mse__scale2,3T_minus_3NT,-0.0051008093976196486,0.02170386901778084,-0.046534936300619396,0.03592380465289185
VP017,3,Occipital,sensitivity__mse__scale3,3T_minus_3NT,-0.03786714362570953,0.02678816659232439,-0.09058907329968832,0.013459705879570532
VP017,3,Occipital,sensitivity__mse__scale4,3T_minus_3NT,-0.08539866495194003,0.03492741401334346,-0.1534728409434067,-0.017329578875615707
VP017,3,Occipital,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP017,3,Parietal,entropy__sample_entropy,3T_minus_3NT,0.009154006010979944,0.012740337867615664,-0.01548763635194183,0.03328890882401283
VP017,3,Parietal,entropy__mse,3T_minus_3NT,0.023940660441765713,0.012285503009755686,0.00016523898889760387,0.04782637364060335
VP017,3,Parietal,sensitivity__mse__scale1,3T_minus_3NT,0.009154006010979944,0.012740337867615664,-0.01548763635194183,0.03328890882401283
VP017,3,Parietal,sensitivity__mse__scale2,3T_minus_3NT,0.025094148127434247,0.01711323707778542,-0.006719228796397895,0.05833155905999409
VP017,3,Parietal,sensitivity__mse__scale3,3T_minus_3NT,0.017271877191874913,0.019903026870810653,-0.023425874930093554,0.0567478219850005
VP017,3,Parietal,sensitivity__mse__scale4,3T_minus_3NT,0.0522246051893867,0.01886730653793733,0.014042291111522288,0.08916925492294511
VP017,3,Parietal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP017,3,Temporal,entropy__sample_entropy,3T_minus_3NT,-0.0025119493599752934,0.014822949304935598,-0.03178566276512294,0.026663594362497982
VP017,3,Temporal,entropy__mse,3T_minus_3NT,0.03313693175200835,0.019772161266726238,-0.0064319812321950885,0.07135873298118275
VP017,3,Temporal,sensitivity__mse__scale1,3T_minus_3NT,-0.0025119493599752934,0.014822949304935598,-0.03178566276512294,0.026663594362497982
VP017,3,Temporal,sensitivity__mse__scale2,3T_minus_3NT,-0.002656168848498245,0.026172621034585824,-0.052698487438665,0.04626831735558492
VP017,3,Temporal,sensitivity__mse__scale3,3T_minus_3NT,0.05069074249000272,0.03449883047301975,-0.017054197393303525,0.1160206140505982
VP017,3,Temporal,sensitivity__mse__scale4,3T_minus_3NT,0.13277739895357563,0.0405208634358821,0.055097522705898225,0.2146137254847331
VP017,3,Temporal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP017,3,WholeBrain,entropy__sample_entropy,3T_minus_3NT,-0.002061467396501056,0.012039913668702154,-0.02542429387434078,0.021392036528503147
VP017,3,WholeBrain,entropy__mse,3T_minus_3NT,-0.0015375551182160094,0.013626648239101953,-0.027607970304351016,0.024664050009847602
VP017,3,WholeBrain,sensitivity__mse__scale1,3T_minus_3NT,-0.002061467396501056,0.012039913668702154,-0.02542429387434078,0.021392036528503147
VP017,3,WholeBrain,sensitivity__mse__scale2,3T_minus_3NT,-0.000666494359424397,0.017122938189237543,-0.03312002142219765,0.03230778525399801
VP017,3,WholeBrain,sensitivity__mse__scale3,3T_minus_3NT,-0.005530242252659224,0.016004278993053386,-0.03592320948755966,0.023966330222694305
VP017,3,WholeBrain,sensitivity__mse__scale4,3T_minus_3NT,0.0017940237556159733,0.016387459867999752,-0.030790995163309437,0.03181759571189388
VP017,3,WholeBrain,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP018,2,Central,entropy__sample_entropy,2T_minus_2NT,0.022090560576019564,0.009968611311251228,0.0027572241979830327,0.0408387928716616
VP018,2,Central,entropy__mse,2T_minus_2NT,0.03049441336916891,0.015616814139180165,-0.0011582842711161888,0.06106442570289081
VP018,2,Central,sensitivity__mse__scale1,2T_minus_2NT,0.022090560576019564,0.009968611311251228,0.0027572241979830327,0.0408387928716616
VP018,2,Central,sensitivity__mse__scale2,2T_minus_2NT,0.067928099066082,0.01956060086455495,0.028165804746211737,0.10547422262331542
VP018,2,Central,sensitivity__mse__scale3,2T_minus_2NT,0.004131616916515717,0.029408085115468326,-0.0509415248436298,0.062053574691040114
VP018,2,Central,sensitivity__mse__scale4,2T_minus_2NT,-0.007627906027138294,0.0342247277979702,-0.07421766301232399,0.056508210369911605
VP018,2,Central,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP018,2,Frontal,entropy__sample_entropy,2T_minus_2NT,-0.008966473082127571,0.022082596354114817,-0.050331527700681465,0.034163600037982335
VP018,2,Frontal,entropy__mse,2T_minus_2NT,-0.016186934023469303,0.03413756916548984,-0.0806498137734246,0.05039096800469315
VP018,2,Frontal,sensitivity__mse__scale1,2T_minus_2NT,-0.008966473082127571,0.022082596354114817,-0.050331527700681465,0.034163600037982335
VP018,2,Frontal,sensitivity__mse__scale2,2T_minus_2NT,-0.0003253885193108219,0.03689158861152971,-0.06880953839168766,0.07190703928677596
VP018,2,Frontal,sensitivity__mse__scale3,2T_minus_2NT,-0.01655132579532675,0.041515257407530336,-0.09686764309617879,0.06485850003902953
VP018,2,Frontal,sensitivity__mse__scale4,2T_minus_2NT,-0.043265381127138694,0.04141275922357767,-0.12489639969697153,0.03741887502332195
VP018,2,Frontal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP018,2,Occipital,entropy__sample_entropy,2T_minus_2NT,0.022009876239203124,0.010162463928531302,0.0022242650125930633,0.04208851391080797
VP018,2,Occipital,entropy__mse,2T_minus_2NT,0.018144792143236558,0.017042146320392474,-0.0168565921826488,0.05058806328330093
VP018,2,Occipital,sensitivity__mse__scale1,2T_minus_2NT,0.022009876239203124,0.010162463928531302,0.0022242650125930633,0.04208851391080797
VP018,2,Occipital,sensitivity__mse__scale2,2T_minus_2NT,0.02671814984748488,0.020500922529345676,-0.013570894129643412,0.06768642201634514
VP018,2,Occipital,sensitivity__mse__scale3,2T_minus_2NT,0.03640693042481455,0.033735336466018506,-0.029709786641396,0.09952292323270422
VP018,2,Occipital,sensitivity__mse__scale4,2T_minus_2NT,0.011546176333586353,0.03094796119058966,-0.05016741519256635,0.07530581898769935
VP018,2,Occipital,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP018,2,Parietal,entropy__sample_entropy,2T_minus_2NT,0.014760058583562755,0.009778754170332525,-0.003915502474391241,0.03443103870815901
VP018,2,Parietal,entropy__mse,2T_minus_2NT,0.024184063217117847,0.012810943066419613,-0.00013078012592747032,0.048731389238183195
VP018,2,Parietal,sensitivity__mse__scale1,2T_minus_2NT,0.014760058583562755,0.009778754170332525,-0.003915502474391241,0.03443103870815901
VP018,2,Parietal,sensitivity__mse__scale2,2T_minus_2NT,0.026549881084134565,0.01696420055116825,-0.007243484178278159,0.0597674163884573
VP018,2,Parietal,sensitivity__mse__scale3,2T_minus_2NT,0.044286856138404274,0.02140480011626619,0.0018612872947309568,0.08553843448900177
VP018,2,Parietal,sensitivity__mse__scale4,2T_minus_2NT,-0.0049043763627134,0.02004024294078748,-0.043572318027233756,0.0345472191369542
VP018,2,Parietal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP018,2,Temporal,entropy__sample_entropy,2T_minus_2NT,0.0009977099930817198,0.015481397085345254,-0.029872063585338275,0.028986125444500927
VP018,2,Temporal,entropy__mse,2T_minus_2NT,0.03311734131805507,0.020389614603593988,-0.0060142541305048475,0.07302528537704013
VP018,2,Temporal,sensitivity__mse__scale1,2T_minus_2NT,0.0009977099930817198,0.015481397085345254,-0.029872063585338275,0.028986125444500927
VP018,2,Temporal,sensitivity__mse__scale2,2T_minus_2NT,0.026192098446941585,0.02618096669525596,-0.023183964422206802,0.07688774532530089
VP018,2,Temporal,sensitivity__mse__scale3,2T_minus_2NT,0.012122010592958804,0.03832225708919778,-0.06560777771581261,0.08753570990342623
VP018,2,Temporal,sensitivity__mse__scale4,2T_minus_2NT,0.13792110587056888,0.0376483680113916,0.06491766871499022,0.2100238719058923
VP018,2,Temporal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP018,2,WholeBrain,entropy__sample_entropy,2T_minus_2NT,0.006018073349303225,0.011403754572603089,-0.014719400665115642,0.02893304704989369
VP018,2,WholeBrain,entropy__mse,2T_minus_2NT,0.00899116406675796,0.016215986493084266,-0.02251022306559538,0.04176739007923753
VP018,2,WholeBrain,sensitivity__mse__scale1,2T_minus_2NT,0.006018073349303225,0.011403754572603089,-0.014719400665115642,0.02893304704989369
VP018,2,WholeBrain,sensitivity__mse__scale2,2T_minus_2NT,0.0204175928456918,0.01878739637878468,-0.015053203178343893,0.057530628121121925
VP018,2,WholeBrain,sensitivity__mse__scale3,2T_minus_2NT,0.013012355005435306,0.02103872148612123,-0.028434884836281288,0.055366896045524285
VP018,2,WholeBrain,sensitivity__mse__scale4,2T_minus_2NT,-0.0108937815380744,0.020020005856134424,-0.0488622055233472,0.02808962641333132
VP018,2,WholeBrain,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP018,3,Central,entropy__sample_entropy,3T_minus_3NT,0.0005318237365685832,0.012724787810235623,-0.023529721802216814,0.02567881621844983
VP018,3,Central,entropy__mse,3T_minus_3NT,0.01122752921436774,0.016398789384267653,-0.01971605072476059,0.043073921791525534
VP018,3,Central,sensitivity__mse__scale1,3T_minus_3NT,0.0005318237365685832,0.012724787810235623,-0.023529721802216814,0.02567881621844983
VP018,3,Central,sensitivity__mse__scale2,3T_minus_3NT,0.023168953529082693,0.02065591262048894,-0.015479420274247445,0.062444056576628236
VP018,3,Central,sensitivity__mse__scale3,3T_minus_3NT,0.03879505401396399,0.028692786267192273,-0.016682018221827653,0.09584244844261783
VP018,3,Central,sensitivity__mse__scale4,3T_minus_3NT,0.014779697904573784,0.03228362560153388,-0.04612930954972162,0.08016346307973142
VP018,3,Central,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP018,3,Frontal,entropy__sample_entropy,3T_minus_3NT,-0.006407835298374623,0.024388907045317203,-0.05299224120974378,0.041103568502516404
VP018,3,Frontal,entropy__mse,3T_minus_3NT,-0.029617607492137654,0.037613045919977536,-0.09765277545661483,0.04332534383343104
VP018,3,Frontal,sensitivity__mse__scale1,3T_minus_3NT,-0.006407835298374623,0.024388907045317203,-0.05299224120974378,0.041103568502516404
VP018,3,Frontal,sensitivity__mse__scale2,3T_minus_3NT,-0.02159818120987482,0.041672539245585276,-0.10148566547195259,0.059950495530158736
VP018,3,Frontal,sensitivity__mse__scale3,3T_minus_3NT,-0.06681505738038654,0.047401523914847275,-0.15417971092151095,0.026275873718944714
VP018,3,Frontal,sensitivity__mse__scale4,3T_minus_3NT,-0.025271879348606283,0.043081437578969574,-0.10106390083313667,0.06097785560378832
VP018,3,Frontal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP018,3,Occipital,entropy__sample_entropy,3T_minus_3NT,0.006603166208035833,0.009360276621461903,-0.010082440400148676,0.025377567292927266
VP018,3,Occipital,entropy__mse,3T_minus_3NT,-0.027487040440418865,0.015710220952572757,-0.056440627045689334,0.004480397683968065
VP018,3,Occipital,sensitivity__mse__scale1,3T_minus_3NT,0.006603166208035833,0.009360276621461903,-0.010082440400148676,0.025377567292927266
VP018,3,Occipital,sensitivity__mse__scale2,3T_minus_3NT,0.00211222678130911,0.01871643646683421,-0.034938073908958575,0.041386068168072256
VP018,3,Occipital,sensitivity__mse__scale3,3T_minus_3NT,-0.06178955285861883,0.030330469938940008,-0.12334087870826968,-0.0001391629554019512
VP018,3,Occipital,sensitivity__mse__scale4,3T_minus_3NT,-0.043731745736398396,0.03198708378475069,-0.1075170414367014,0.01918873150204048
VP018,3,Occipital,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP018,3,Parietal,entropy__sample_entropy,3T_minus_3NT,-0.0029737941787072292,0.011373688938658925,-0.02576227033173781,0.0181504604450259
VP018,3,Parietal,entropy__mse,3T_minus_3NT,0.005190885624068434,0.014987286812304643,-0.02447991975887399,0.034198489531600144
VP018,3,Parietal,sensitivity__mse__scale1,3T_minus_3NT,-0.0029737941787072292,0.011373688938658925,-0.02576227033173781,0.0181504604450259
VP018,3,Parietal,sensitivity__mse__scale2,3T_minus_3NT,0.01036444844147954,0.01761747183096134,-0.023276205026039602,0.044384701558901916
VP018,3,Parietal,sensitivity__mse__scale3,3T_minus_3NT,0.025936985263315768,0.02330884893487976,-0.021409076796129807,0.07001156535971077
VP018,3,Parietal,sensitivity__mse__scale4,3T_minus_3NT,0.0019189330883219746,0.022579307519260933,-0.04333197925240478,0.0469371010372413
VP018,3,Parietal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP018,3,Temporal,entropy__sample_entropy,3T_minus_3NT,0.01756489709446924,0.01752179788222041,-0.01695129940759254,0.051531174097983634
VP018,3,Temporal,entropy__mse,3T_minus_3NT,0.04210700253803053,0.020189521655576383,0.0024126289890843036,0.08193052398258541
VP018,3,Temporal,sensitivity__mse__scale1,3T_minus_3NT,0.01756489709446924,0.01752179788222041,-0.01695129940759254,0.051531174097983634
VP018,3,Temporal,sensitivity__mse__scale2,3T_minus_3NT,0.08012408008654502,0.023565867467405195,0.032796441348303076,0.12349196564261138
VP018,3,Temporal,sensitivity__mse__scale3,3T_minus_3NT,0.02355690878690148,0.03898984102387917,-0.0535875357227889,0.09816829394063331
VP018,3,Temporal,sensitivity__mse__scale4,3T_minus_3NT,0.08735564750322262,0.04035640577259564,0.007925518232032913,0.1686202254383884
VP018,3,Temporal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP018,3,WholeBrain,entropy__sample_entropy,3T_minus_3NT,-0.001454127566704763,0.01349542527380596,-0.02709966526721889,0.025216077959571426
VP018,3,WholeBrain,entropy__mse,3T_minus_3NT,-0.008701437157106705,0.01822999353390137,-0.042735584336681294,0.027629726347995872
VP018,3,WholeBrain,sensitivity__mse__scale1,3T_minus_3NT,-0.001454127566704763,0.01349542527380596,-0.02709966526721889,0.025216077959571426
VP018,3,WholeBrain,sensitivity__mse__scale2,3T_minus_3NT,0.0032782765631769665,0.02141704215156017,-0.03854337845048489,0.04693492304528592
VP018,3,WholeBrain,sensitivity__mse__scale3,3T_minus_3NT,-0.02076758433655144,0.023110015959270747,-0.062863351015023,0.022901866135032055
VP018,3,WholeBrain,sensitivity__mse__scale4,3T_minus_3NT,-0.010118196636938416,0.021701338097492587,-0.049890653357620114,0.03408088538448598
VP018,3,WholeBrain,sensitivity__mse__scale5,3T_minus_3NT,,,,
